"bidirectional_min_ps","bidirectional_mean_ps","bidirectional_stddev_ps","bidirectional_max_ps","bidirectional_min_piat_ms","bidirectional_mean_piat_ms","bidirectional_max_piat_ms","src2dst_min_piat_ms","src2dst_max_piat_ms","src2dst_mean_piat_ms","dst2src_min_piat_ms","dst2src_max_piat_ms","dst2src_mean_piat_ms","bidirectional_ack_packets","silence_windows","src2dst_avg_packet_per_second","dst2src_avg_packet_per_second","std_packet_size_delta","mean_packet_size_delta","first_bit_per_peak","second_bit_per_peak","ps_0","ps_1","ps_2","ps_3","ps_4","ps_5","ps_6","ps_7","ps_8","ps_9","ps_10","ps_11","ps_12","ps_13","ps_14","ps_15","ps_16","ps_17","ps_18","ps_19","ps_20","ps_21","ps_22","ps_23","ps_24","ps_25","ps_26","ps_27","ps_28","ps_29","beacon_0","beacon_1","beacon_2","beacon_3","beacon_4","beacon_5","beacon_6","beacon_7","beacon_8","beacon_9","beacon_10","beacon_11","beacon_12","beacon_13","beacon_14","beacon_15","beacon_16","beacon_17","beacon_18","beacon_19","window_delta_0","window_delta_1","window_delta_2","window_delta_3","window_delta_4","window_delta_5","window_delta_6","window_delta_7","window_delta_8","window_delta_9","window_delta_10","window_delta_11","window_delta_12","window_delta_13","window_delta_14","window_delta_15","window_delta_16","window_delta_17","window_delta_18","window_delta_19","wavelet_0","wavelet_1","wavelet_2","wavelet_3","wavelet_4","wavelet_5","wavelet_6","wavelet_7","wavelet_8","wavelet_9","wavelet_10","wavelet_11","wavelet_12","wavelet_13","wavelet_14","wavelet_15","wavelet_16","wavelet_17","wavelet_18","wavelet_19","main_class","second_class"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,227.57895,295.5581,1023,0,91.11111,975,0,975,182.22222,0,975,205,18,1,164,182.22222,330.25734,353.44444,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,443,-60,923,-60,-411,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,230.94737,295.62711,1023,0,0,0,0,0,0,0,0,0,18,0,0,0,326.31498,360.55556,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,443,-60,891,-60,-507,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,231.78947,297.62777,1023,0,0,0,0,0,0,0,0,0,18,0,0,0,328.90644,362.33333,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,443,-60,907,-60,-507,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,111.27273,118.42643,421,0,8799.3,75007,1,75007,17598.6,1,75007,21947.5,10,1,14665.5,17558,145.7421,112.2,0,0,66,-60,60,421,-60,-257,60,-60,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1523,60,1980,541,60,-60,541,60,-60,541,0,0,0,0,0,0,0,0,0,0,64240,64240,62891,0,64240,64240,64240,64240,64037,0,0,64239,64240,64240,64037,0,0,64239,64240,64240,2759.392,1795.268,1147.951,4713.452,3653.724,1183.018,1194.74,2352.824,2550.503,2593.167,2874.004,3047.968,2823.253,1681.066,3580.919,3464.092,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,119.28571,441,1,441,238.57143,1,409,204.83333,14,2,208.75,175.57143,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,230.94737,295.62711,1023,0,95.61111,945,0,946,191.22222,1,945,214.75,18,1,172.1,190.88889,326.31498,360.55556,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,443,-60,891,-60,-507,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,90.78571,409,1,409,181.57143,1,409,170.16667,14,2,158.875,145.85714,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,111.27273,118.42643,421,0,11979.1,74816,0,74816,23958.2,0,74816,29947.75,10,0,19965.16667,23958.2,145.7421,112.2,0,0,66,-60,60,421,-60,-257,60,-60,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1523,60,1980,541,60,-60,541,60,-60,541,0,0,0,0,0,0,0,0,0,0,64240,64240,62891,0,64240,64240,64240,64240,64037,0,0,64239,64240,64240,64037,0,0,64239,64240,64240,2759.392,1795.268,1147.951,4713.452,3653.724,1183.018,1194.74,2352.824,2550.503,2593.167,2874.004,3047.968,2823.253,1681.066,3580.919,3464.092,0,0,0,0,"hancitor","dropper"
60,231.78947,297.62777,1023,0,0,0,0,0,0,0,0,0,18,0,0,0,328.90644,362.33333,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,443,-60,907,-60,-507,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,111.27273,118.42643,421,0,6733.8,66396,1,66396,13467.6,1,66397,16782.75,10,2,11223,13426.2,145.7421,112.2,0,0,66,-60,60,421,-60,-257,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1523,60,1980,541,60,-60,541,60,-60,541,0,0,0,0,0,0,0,0,0,0,64240,64240,62891,0,64240,64240,64240,64240,64037,0,0,64239,64240,64240,64037,0,0,64239,64240,64240,2759.392,1795.268,1147.951,4713.452,3653.724,1183.018,1194.74,2352.824,2550.503,2593.167,2874.004,3047.968,2823.253,1681.066,3580.919,3464.092,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,93.42857,409,1,409,186.85714,1,409,170.83333,14,2,163.5,146.42857,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,111.27273,118.42643,421,0,12002.8,74321,0,74322,24005.6,0,74321,30007,10,0,20004.66667,24005.6,145.7421,112.2,0,0,66,-60,60,421,-60,-257,60,-60,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1523,60,1980,541,60,-60,541,60,-60,541,0,0,0,0,0,0,0,0,0,0,64240,64240,62891,0,64240,64240,64240,64240,64037,0,0,64239,64240,64240,64037,0,0,64239,64240,64240,2759.392,1795.268,1147.951,4713.452,3653.724,1183.018,1194.74,2352.824,2550.503,2593.167,2874.004,3047.968,2823.253,1681.066,3580.919,3464.092,0,0,0,0,"hancitor","dropper"
60,111.27273,118.42643,421,0,11885.7,73856,0,73856,23771.4,0,73856,29714.25,10,0,19809.5,23771.4,145.7421,112.2,0,0,66,-60,60,421,-60,-257,60,-60,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1523,60,1980,541,60,-60,541,60,-60,541,0,0,0,0,0,0,0,0,0,0,64240,64240,62891,0,64240,64240,64240,64240,64037,0,0,64239,64240,64240,64037,0,0,64239,64240,64240,2759.392,1795.268,1147.951,4713.452,3653.724,1183.018,1194.74,2352.824,2550.503,2593.167,2874.004,3047.968,2823.253,1681.066,3580.919,3464.092,0,0,0,0,"hancitor","dropper"
60,227.57895,295.5581,1023,0,67.38889,911,0,911,134.77778,0,911,151.625,18,2,121.3,134.77778,330.25734,353.44444,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,443,-60,923,-60,-411,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,230.94737,295.62711,1023,0,0,0,0,0,0,0,0,0,18,0,0,0,326.31498,360.55556,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,443,-60,891,-60,-507,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,111.27273,118.42643,421,0,12060.7,74992,0,74992,24121.4,1,74992,30101.5,10,1,20101.16667,24081.2,145.7421,112.2,0,0,66,-60,60,421,-60,-257,60,-60,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1523,60,1980,541,60,-60,541,60,-60,541,0,0,0,0,0,0,0,0,0,0,64240,64240,62891,0,64240,64240,64240,64240,64037,0,0,64239,64240,64240,64037,0,0,64239,64240,64240,2759.392,1795.268,1147.951,4713.452,3653.724,1183.018,1194.74,2352.824,2550.503,2593.167,2874.004,3047.968,2823.253,1681.066,3580.919,3464.092,0,0,0,0,"hancitor","dropper"
60,232.63158,298.28048,1023,0,0,0,0,0,0,0,0,0,18,0,0,0,329.05655,364.11111,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,459,-60,907,-60,-507,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,111.27273,118.42643,421,0,10263.6,74991,0,74991,20527.2,1,74991,25607.5,10,1,17106,20486,145.7421,112.2,0,0,66,-60,60,421,-60,-257,60,-60,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1523,60,1980,541,60,-60,541,60,-60,541,0,0,0,0,0,0,0,0,0,0,64240,64240,62891,0,64240,64240,64240,64240,64037,0,0,64239,64240,64240,64037,0,0,64239,64240,64240,2759.392,1795.268,1147.951,4713.452,3653.724,1183.018,1194.74,2352.824,2550.503,2593.167,2874.004,3047.968,2823.253,1681.066,3580.919,3464.092,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,25.28571,354,0,354,50.57143,0,354,59,14,1,44.25,50.57143,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,231.78947,296.28676,1023,0,82.55556,985,0,985,165.11111,0,985,185.75,18,2,148.6,165.11111,326.47596,362.33333,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,459,-60,891,-60,-507,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,111.27273,118.42643,421,0,12079.8,74941,0,74942,24159.6,0,74941,30109.75,10,1,20133,24087.8,145.7421,112.2,0,0,66,-60,60,421,-60,-257,60,-60,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1523,60,1980,541,60,-60,541,60,-60,541,0,0,0,0,0,0,0,0,0,0,64240,64240,62891,0,64240,64240,64240,64240,64037,0,0,64239,64240,64240,64037,0,0,64239,64240,64240,2759.392,1795.268,1147.951,4713.452,3653.724,1183.018,1194.74,2352.824,2550.503,2593.167,2874.004,3047.968,2823.253,1681.066,3580.919,3464.092,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,230.94737,295.62711,1023,0,0,0,0,0,0,0,0,0,18,0,0,0,326.31498,360.55556,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,443,-60,891,-60,-507,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,111.27273,118.42643,421,0,11199.7,74313,0,74314,22399.4,0,74313,27999.25,10,0,18666.16667,22399.4,145.7421,112.2,0,0,66,-60,60,421,-60,-257,60,-60,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1523,60,1980,541,60,-60,541,60,-60,541,0,0,0,0,0,0,0,0,0,0,64240,64240,62891,0,64240,64240,64240,64240,64037,0,0,64239,64240,64240,64037,0,0,64239,64240,64240,2759.392,1795.268,1147.951,4713.452,3653.724,1183.018,1194.74,2352.824,2550.503,2593.167,2874.004,3047.968,2823.253,1681.066,3580.919,3464.092,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,231.78947,296.28676,1023,0,0,0,0,0,0,0,0,0,18,0,0,0,326.47596,362.33333,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,459,-60,891,-60,-507,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,218.31579,282.83133,1023,0,0,0,0,0,0,0,0,0,18,0,0,0,318.45877,333.88889,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,443,-60,843,-60,-315,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,230.94737,295.62711,1023,0,0,0,0,0,0,0,0,0,18,0,0,0,326.31498,360.55556,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,443,-60,891,-60,-507,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,230.94737,295.62711,1023,0,0,0,0,0,0,0,0,0,18,0,0,0,326.31498,360.55556,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,443,-60,891,-60,-507,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,165.8,256.81989,1023,0,0,0,0,0,0,0,0,0,14,0,0,0,323.56064,226.28571,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,60,-60,-60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
60,230.94737,295.62711,1023,0,0,0,0,0,0,0,0,0,18,0,0,0,326.31498,360.55556,0,0,66,-60,60,241,-60,-1023,60,412,-60,-145,60,443,-60,891,-60,-507,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,-9333,-13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14514.265,35682.303,20167.984,48054.263,40103.866,7207.713,167488.291,461397.707,510801.393,115495.331,85110.575,49446.678,49815.348,17076.93,67416.166,76754.731,0,0,0,0,"hancitor","dropper"
