0,1,2,3,4,5,6,7,8,9,10,class,class2
42,-60,0,0,0,0,0,0,1633,0,0,firefox,Windows
43.5,-60,0,0,0,0,0,0,1633,0,0,firefox,Windows
39,-60,0,0,0,0,0,0,1633,0,0,firefox,Windows
62,1163,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
38.25,-60,0,0,0,0,0,0,1633,0,0,firefox,Windows
45.5,747,0,0,0,0,0,0,2960,0,0,internet explorer,Windows
52.75,-1430,0,0,0,0,0,0,4887,0,0,chrome,Linux
59,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
63.66667,1163,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
61,-60,0,0,0,0,0,0,2218,0,0,internet explorer,Windows
42,1414,0,0,0,0,0,0,2791,0,0,firefox,Linux
19,-1484,0,0,0,0,0,0,4934,0,0,firefox,Linux
16.5,-1414,0,0,0,0,0,0,4907,0,0,firefox,Linux
106,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
16.4,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
13.16667,-243,0,0,0,0,0,0,6436,0,0,firefox,Windows
64.33333,1163,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
16.4,-657,0,0,0,0,0,0,4851,0,0,safari,OSX
15.4,-657,0,0,0,0,0,0,4853,0,0,safari,OSX
110,1339,0,0,0,0,0,0,3504,0,0,internet explorer,Windows
53.66667,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
16.4,-1414,0,0,0,0,0,0,6223,0,0,chrome,Windows
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
51.33333,-60,0,0,0,0,0,0,1633,0,0,internet explorer,Windows
58.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
17.4,-1414,0,0,0,0,0,0,6223,0,0,chrome,Windows
19.75,-124,0,0,0,0,0,0,3586,0,0,firefox,Linux
37,747,0,0,0,0,0,0,2960,0,0,internet explorer,Windows
62.66667,427,0,0,0,0,0,0,1761,0,0,firefox,Linux
57.33333,0,0,0,0,0,0,0,3169,0,0,internet explorer,Windows
17.2,-657,0,0,0,0,0,0,4853,0,0,safari,OSX
15.2,-657,0,0,0,0,0,0,4853,0,0,safari,OSX
109,1131,0,0,0,0,0,0,3296,0,0,internet explorer,Windows
49.66667,-60,0,0,0,0,0,0,1633,0,0,internet explorer,Windows
31.66667,-66,0,0,0,0,0,0,1845,0,0,firefox,Linux
16.4,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
40.5,-60,0,0,0,0,0,0,1670,0,0,chrome,Windows
56.33333,-60,0,0,0,0,0,0,1633,0,0,internet explorer,Windows
50.66667,-60,0,0,0,0,0,0,1633,0,0,internet explorer,Windows
20,-126,0,0,0,0,0,0,3604,0,0,firefox,Linux
58.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
110.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
106.5,939,0,0,0,0,0,0,3104,0,0,internet explorer,Windows
106.5,0,0,0,0,0,0,0,3888,0,0,internet explorer,Windows
20.25,180,0,0,0,0,0,0,4394,0,0,chrome,Windows
62,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
19.25,-1719,0,0,0,0,0,0,5240,0,0,chrome,Linux
63.33333,1227,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
26.33333,192,0,0,0,0,0,0,4492,0,0,chrome,Linux
56,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
16.4,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
54.33333,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
20.75,-496,0,0,0,0,0,0,5409,0,0,firefox,Linux
57,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
20.75,-1466,0,0,0,0,0,0,4974,0,0,firefox,Linux
51.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
20.5,66,0,0,0,0,0,0,4419,0,0,safari,OSX
15.8,66,0,0,0,0,0,0,4419,0,0,safari,OSX
46.5,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
18.2,-657,0,0,0,0,0,0,4853,0,0,safari,Linux
63.33333,1163,0,0,0,0,0,0,2314,0,0,internet explorer,Windows
74.33333,1243,0,0,0,0,0,0,2394,0,0,internet explorer,Windows
54,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
16.4,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
20.75,-766,0,0,0,0,0,0,4995,0,0,chrome,Linux
16.6,-657,0,0,0,0,0,0,4853,0,0,safari,OSX
19.5,180,0,0,0,0,0,0,4368,0,0,firefox,Windows
95.66667,-66,0,0,0,0,0,0,1764,0,0,firefox,Linux
17.2,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
17,-1531,0,0,0,0,0,0,4981,0,0,firefox,Linux
16.4,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
17.2,-657,0,0,0,0,0,0,4853,0,0,safari,Linux
18,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
18,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
15.6,-658,0,0,0,0,0,0,4854,0,0,safari,Linux
16.6,-658,0,0,0,0,0,0,4854,0,0,safari,Linux
17.2,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
55.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
16.6,-658,0,0,0,0,0,0,4854,0,0,safari,Linux
16.6,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
16.2,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
15.2,-659,0,0,0,0,0,0,4855,0,0,safari,OSX
18,66,0,0,0,0,0,0,4419,0,0,safari,OSX
67,-308,0,0,0,0,0,0,4433,0,0,firefox,Linux
109,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
105.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
16.4,-657,0,0,0,0,0,0,4853,0,0,safari,OSX
106,0,0,0,0,0,0,0,3888,0,0,internet explorer,Windows
136,1147,0,0,0,0,0,0,2231,0,0,internet explorer,Windows
16.4,-657,0,0,0,0,0,0,4853,0,0,safari,OSX
18,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
18,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
57.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
16,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
18.75,180,0,0,0,0,0,0,3976,0,0,chrome,Windows
63.33333,1227,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
17,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
110,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
57.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
18.8,66,0,0,0,0,0,0,4419,0,0,safari,OSX
68.66667,1227,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
109,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
107.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
15.2,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
63.33333,1227,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
15.6,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
21.6,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
17,-657,0,0,0,0,0,0,4853,0,0,safari,OSX
16.6,-659,0,0,0,0,0,0,4855,0,0,safari,OSX
50,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
17.6,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
15.8,-658,0,0,0,0,0,0,4854,0,0,safari,Linux
107,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
17,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
18.25,66,0,0,0,0,0,0,3885,0,0,safari,Linux
21.4,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
16.8,66,0,0,0,0,0,0,4419,0,0,safari,OSX
16.6,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
39.25,-60,0,0,0,0,0,0,1633,0,0,firefox,Windows
18.6,66,0,0,0,0,0,0,4849,0,0,safari,OSX
109,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
38.5,747,0,0,0,0,0,0,2960,0,0,internet explorer,Windows
15.4,66,0,0,0,0,0,0,4419,0,0,safari,OSX
18.2,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
16.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
18.2,66,0,0,0,0,0,0,4419,0,0,safari,OSX
15.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
56.33333,-60,0,0,0,0,0,0,1633,0,0,internet explorer,Windows
16.6,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
109,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
38,747,0,0,0,0,0,0,2960,0,0,internet explorer,Windows
64,1163,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
15.4,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
51.33333,-60,0,0,0,0,0,0,1633,0,0,internet explorer,Windows
50,-60,0,0,0,0,0,0,1633,0,0,internet explorer,Windows
15.8,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
17,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
16.66667,-243,0,0,0,0,0,0,6716,0,0,firefox,Windows
19.25,54,0,0,0,0,0,0,4435,0,0,internet explorer,Windows
16.8,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.8,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
41,462,0,0,0,0,0,0,1979,0,0,firefox,Linux
17.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
67,1163,0,0,0,0,0,0,2314,0,0,internet explorer,Windows
50.66667,-60,0,0,0,0,0,0,1633,0,0,internet explorer,Windows
17,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.8,-1414,0,0,0,0,0,0,6214,0,0,internet explorer,Windows
15.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.6,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
37,1414,0,0,0,0,0,0,2931,0,0,firefox,Linux
26,328,0,0,0,0,0,0,5676,0,0,firefox,Linux
20.25,66,0,0,0,0,0,0,4378,0,0,chrome,Linux
18.2,-224,0,0,0,0,0,0,4419,0,0,safari,Windows
106.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
15.6,-1414,0,0,0,0,0,0,6527,0,0,firefox,Windows
27.66667,192,0,0,0,0,0,0,5672,0,0,chrome,Linux
20.6,66,0,0,0,0,0,0,4854,0,0,safari,OSX
48.33333,-60,0,0,0,0,0,0,1633,0,0,internet explorer,Windows
17,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
50.66667,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
15.8,66,0,0,0,0,0,0,4419,0,0,safari,OSX
15.4,-657,0,0,0,0,0,0,4853,0,0,safari,OSX
16.4,-659,0,0,0,0,0,0,4855,0,0,safari,OSX
17,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
15.6,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
19.4,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
40,388,0,0,0,0,0,0,1905,0,0,firefox,Linux
31.5,78,0,0,0,0,0,0,3095,0,0,safari,OSX
16.6,66,0,0,0,0,0,0,4419,0,0,safari,Windows
17,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
15.4,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
16.8,-224,0,0,0,0,0,0,4419,0,0,safari,Windows
14,-243,0,0,0,0,0,0,6716,0,0,firefox,Windows
40.5,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
15.4,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
147.66667,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
16.8,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
17.6,-224,0,0,0,0,0,0,4419,0,0,safari,Windows
18,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
14.5,-243,0,0,0,0,0,0,6716,0,0,firefox,Windows
15.8,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.8,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
16.8,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
12.5,-243,0,0,0,0,0,0,6418,0,0,firefox,Windows
24.25,66,0,0,0,0,0,0,4419,0,0,safari,OSX
18,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.4,-1474,0,0,0,0,0,0,6641,0,0,firefox,Windows
13.83333,-243,0,0,0,0,0,0,6716,0,0,firefox,Windows
15.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
13.66667,-243,0,0,0,0,0,0,6716,0,0,firefox,Windows
12.5,-243,0,0,0,0,0,0,6716,0,0,firefox,Windows
16,-1423,0,0,0,0,0,0,6710,0,0,firefox,Windows
17.6,66,0,0,0,0,0,0,4419,0,0,safari,OSX
13.83333,-243,0,0,0,0,0,0,6716,0,0,firefox,Windows
18.4,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
17.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
17.6,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
15.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.2,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
39.5,539,0,0,0,0,0,0,2656,0,0,internet explorer,Windows
18,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.4,-1414,0,0,0,0,0,0,6214,0,0,internet explorer,Windows
15.2,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
14.16667,-243,0,0,0,0,0,0,6716,0,0,firefox,Windows
16,66,0,0,0,0,0,0,4419,0,0,safari,OSX
16.8,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
12.83333,-243,0,0,0,0,0,0,6716,0,0,firefox,Windows
15,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
16,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
18.2,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
15.6,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
16.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
51,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
16.4,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
21.4,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
81.33333,192,0,0,0,0,0,0,5342,0,0,firefox,Linux
16.6,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
56,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
50.66667,-60,0,0,0,0,0,0,2218,0,0,internet explorer,Windows
20.2,66,0,0,0,0,0,0,4419,0,0,safari,OSX
15,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
18.4,-1474,0,0,0,0,0,0,6403,0,0,firefox,Windows
15.6,-224,0,0,0,0,0,0,4419,0,0,safari,OSX
106.5,0,0,0,0,0,0,0,3888,0,0,internet explorer,Windows
13.66667,-243,0,0,0,0,0,0,6418,0,0,firefox,Windows
16.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
17.8,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
23.66667,180,0,0,0,0,0,0,5136,0,0,firefox,Linux
16.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
12.66667,-243,0,0,0,0,0,0,6716,0,0,firefox,Windows
50,-60,0,0,0,0,0,0,2218,0,0,internet explorer,Windows
18,-1474,0,0,0,0,0,0,6641,0,0,firefox,Windows
16.6,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
40.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
15.8,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
15.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
17.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
11.33333,-66,0,0,0,0,0,0,1868,0,0,chrome,Linux
15.8,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
16.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
17.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.5,-243,0,0,0,0,0,0,6716,0,0,firefox,Windows
16.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
106.5,0,0,0,0,0,0,0,3888,0,0,internet explorer,Windows
49,-60,0,0,0,0,0,0,1633,0,0,internet explorer,Windows
106,1339,0,0,0,0,0,0,3504,0,0,internet explorer,Windows
40,-60,0,0,0,0,0,0,1633,0,0,firefox,Windows
16,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.8,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
106.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
16.4,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
15.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
65.33333,1163,0,0,0,0,0,0,2314,0,0,internet explorer,Windows
10.33333,-66,0,0,0,0,0,0,2633,0,0,firefox,Linux
19.8,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
17.4,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
16.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
44.5,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
44.6,-102,0,0,0,0,0,0,4796,0,0,chrome,Windows
45.6,-102,0,0,0,0,0,0,4796,0,0,chrome,Windows
18.2,-1294,0,0,0,0,0,0,6521,0,0,firefox,Windows
371.8,-102,0,0,0,0,0,0,4796,0,0,chrome,Windows
18.4,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
106.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
71.66667,1163,0,0,0,0,0,0,2314,0,0,internet explorer,Windows
38,111,0,0,0,0,0,0,1593,0,0,chrome,Linux
17.8,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
16.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
50,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
20.5,-766,0,0,0,0,0,0,4995,0,0,chrome,Linux
17.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
58.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
17.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
17.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
109,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
17.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
19.6,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
16.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
18,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
41,0,0,0,0,0,0,0,4544,0,0,internet explorer,Windows
17.4,-1474,0,0,0,0,0,0,6283,0,0,firefox,Windows
53,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
144,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
15.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.6,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
55.33333,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
38.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
15,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
17.6,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
16.4,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
109,939,0,0,0,0,0,0,3104,0,0,internet explorer,Windows
19,-1474,0,0,0,0,0,0,6701,0,0,firefox,Windows
39,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
20.75,-1414,0,0,0,0,0,0,4953,0,0,chrome,Linux
40,-766,0,0,0,0,0,0,3531,0,0,safari,OSX
19.25,-2114,0,0,0,0,0,0,4979,0,0,firefox,Linux
15.6,66,0,0,0,0,0,0,4419,0,0,safari,Windows
18.4,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
21,-1414,0,0,0,0,0,0,4925,0,0,chrome,Linux
15.4,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
38.5,747,0,0,0,0,0,0,2960,0,0,internet explorer,Windows
16.6,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
15.4,-659,0,0,0,0,0,0,4855,0,0,safari,OSX
17.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
31.6,-102,0,0,0,0,0,0,4796,0,0,chrome,Windows
30.2,-102,0,0,0,0,0,0,4796,0,0,chrome,Windows
44,-102,0,0,0,0,0,0,4796,0,0,chrome,Windows
106.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
16.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
57,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
38.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
2162.5,-60,0,0,0,0,0,0,1703,0,0,chrome,Windows
20,180,0,0,0,0,0,0,4391,0,0,chrome,Windows
16.6,-659,0,0,0,0,0,0,4855,0,0,safari,OSX
51.66667,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
53.33333,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
143,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
53,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
36.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
19.5,-1466,0,0,0,0,0,0,4985,0,0,chrome,Linux
51.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
108.5,1131,0,0,0,0,0,0,3296,0,0,internet explorer,Windows
44.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
114,939,0,0,0,0,0,0,3104,0,0,internet explorer,Windows
52.66667,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
16.6,-659,0,0,0,0,0,0,4855,0,0,safari,OSX
50,-60,0,0,0,0,0,0,1665,0,0,internet explorer,Windows
16.8,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
50.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
107.5,0,0,0,0,0,0,0,3728,0,0,internet explorer,Windows
41.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
44.5,747,0,0,0,0,0,0,2960,0,0,internet explorer,Windows
25.33333,192,0,0,0,0,0,0,4492,0,0,firefox,Linux
15.4,-659,0,0,0,0,0,0,4855,0,0,safari,OSX
16,-1414,0,0,0,0,0,0,6220,0,0,chrome,Windows
65.66667,1227,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
106.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
42.5,587,0,0,0,0,0,0,2800,0,0,internet explorer,Windows
42,492,0,0,0,0,0,0,1869,0,0,firefox,Linux
38,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
18,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
108.5,1131,0,0,0,0,0,0,3296,0,0,internet explorer,Windows
109,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
38.5,491,0,0,0,0,0,0,1868,0,0,firefox,Linux
23,192,0,0,0,0,0,0,4082,0,0,chrome,Linux
44.6,-102,0,0,0,0,0,0,4796,0,0,chrome,Windows
62,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
50.66667,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
109.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
106.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
16.6,-659,0,0,0,0,0,0,4855,0,0,safari,OSX
16.6,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
39,461,0,0,0,0,0,0,1978,0,0,firefox,Linux
16.8,66,0,0,0,0,0,0,4855,0,0,safari,OSX
55.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
41,539,0,0,0,0,0,0,2656,0,0,internet explorer,Windows
15.4,66,0,0,0,0,0,0,4854,0,0,safari,OSX
105.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
105.5,0,0,0,0,0,0,0,3696,0,0,internet explorer,Windows
49.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
37,158,0,0,0,0,0,0,1714,0,0,chrome,Linux
20.5,180,0,0,0,0,0,0,4391,0,0,chrome,Windows
107,1131,0,0,0,0,0,0,3296,0,0,internet explorer,Windows
4.25,-420,0,0,0,0,0,0,3956,0,0,chrome,Linux
51.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
42,747,0,0,0,0,0,0,2960,0,0,internet explorer,Windows
40,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
16.6,-1414,0,0,0,0,0,0,6220,0,0,chrome,Windows
18.2,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
39,539,0,0,0,0,0,0,2656,0,0,internet explorer,Windows
53.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
53.33333,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
38.5,-60,0,0,0,0,0,0,1633,0,0,firefox,Windows
16.6,-1414,0,0,0,0,0,0,6422,0,0,internet explorer,Windows
43.75,-60,0,0,0,0,0,0,1633,0,0,firefox,Windows
37,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
17.6,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
142.66667,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
67.33333,1227,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
37,-122,0,0,0,0,0,0,1586,0,0,firefox,Linux
52,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
50.66667,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
16.4,-657,0,0,0,0,0,0,4853,0,0,safari,OSX
42.5,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
38.75,-60,0,0,0,0,0,0,1633,0,0,firefox,Windows
47.25,-60,0,0,0,0,0,0,1633,0,0,firefox,Windows
37,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
17.6,-659,0,0,0,0,0,0,4851,0,0,safari,OSX
15.2,-1414,0,0,0,0,0,0,6527,0,0,chrome,Windows
